URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/all-languages,5.0.0,active,"2.16.840.1.113883.4.642.3.21",AllLanguages,All Languages,"This value set includes all possible codes from BCP-47 (see http://tools.ietf.org/html/bcp47)","StructureDefinition/ICVPImmunization","hl7.terminology.r4"
http://hl7.org/fhir/ValueSet/body-site,5.0.0,draft,"2.16.840.1.113883.4.642.3.653,2.16.840.1.113883.4.642.2.78,2.16.840.1.113883.4.642.3.141",SNOMEDCTBodyStructures,SNOMED CT Body Structures,"This value set includes all codes from [SNOMED CT](http://snomed.info/sct) where concept is-a 442083009 (Anatomical or acquired body site (body structure)).","StructureDefinition/Immunization-uv-ips-ICVP","SCT"
http://hl7.org/fhir/ValueSet/doc-section-codes,5.0.0,draft,"2.16.840.1.113883.4.642.3.232,2.16.840.1.113883.4.642.2.119,2.16.840.1.113883.4.642.3.237",DocumentSectionCodes,Document Section Codes,"Document section codes (LOINC codes used in CCDA sections).","StructureDefinition/Composition-uv-ips-ICVP","LOINC"
http://hl7.org/fhir/ValueSet/doc-typecodes,5.0.0,draft,"2.16.840.1.113883.4.642.3.235,2.16.840.1.113883.4.642.2.121,2.16.840.1.113883.4.642.3.240",FHIRDocumentTypeCodes,FHIR Document Type Codes,"FHIR Document Codes - all LOINC codes where scale type = 'DOC'.","StructureDefinition/Composition-uv-ips-ICVP","LOINC"
http://hl7.org/fhir/ValueSet/identifier-type,5.0.0,active,"2.16.840.1.113883.4.642.3.45",IdentifierTypeCodes,Identifier Type Codes,"A coded type for an identifier that can be used to determine which identifier to use for a specific purpose.","StructureDefinition/ICVPVaccineDetailsSD,StructureDefinition/pICVP,StructureDefinition/pICVPVaccineDetails,StructureDefinition/ICVPVaccineDetails,StructureDefinition/ICVP,StructureDefinition/ICVPEvent","THO (V2)"
http://hl7.org/fhir/ValueSet/identifier-use,5.0.0,active,"2.16.840.1.113883.4.642.3.57",IdentifierUse,IdentifierUse,"Identifies the purpose for this identifier, if known .","StructureDefinition/ICVPVaccineDetailsSD,StructureDefinition/pICVP,StructureDefinition/pICVPVaccineDetails,StructureDefinition/ICVPVaccineDetails,StructureDefinition/ICVP,StructureDefinition/ICVPEvent","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/immunization-function,5.0.0,draft,"2.16.840.1.113883.4.642.3.995",ImmunizationFunctionCodes,Immunization Function Codes,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the function a practitioner or organization may play in the immunization event. This value set is provided as a suggestive example.","StructureDefinition/ICVPImmunization,StructureDefinition/Immunization-uv-ips-ICVP","THO (V2)"
http://hl7.org/fhir/ValueSet/immunization-funding-source,5.0.0,draft,"2.16.840.1.113883.4.642.3.293",ImmunizationFundingSource,Immunization Funding Source,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the source of the vaccine administered. This value set is provided as a suggestive example.","StructureDefinition/ICVPImmunization,StructureDefinition/Immunization-uv-ips-ICVP","THO"
http://hl7.org/fhir/ValueSet/immunization-origin,5.0.0,draft,"2.16.840.1.113883.4.642.3.293,2.16.840.1.113883.4.642.3.296",ImmunizationOriginCodes,Immunization Origin Codes,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the source of the data when the report of the immunization event is not based on information from the person, entity or organization who administered the vaccine. This value set is provided as a suggestive example.","StructureDefinition/ICVPImmunization,StructureDefinition/Immunization-uv-ips-ICVP","THO"
http://hl7.org/fhir/ValueSet/immunization-program-eligibility,5.0.0,draft,"2.16.840.1.113883.4.642.3.291",ImmunizationProgramEligibility,Immunization Program Eligibility,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the patient's eligibility for a vaccination program. This value set is provided as a suggestive example.","StructureDefinition/ICVPImmunization,StructureDefinition/Immunization-uv-ips-ICVP","THO"
http://hl7.org/fhir/ValueSet/immunization-reason,5.0.0,draft,"2.16.840.1.113883.4.642.2.163,2.16.840.1.113883.4.642.3.290,2.16.840.1.113883.4.642.3.285",ImmunizationReasonCodes,Immunization Reason Codes,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the reason why a dose of vaccine was administered. This value set is provided as a suggestive example.","StructureDefinition/ICVPImmunization,StructureDefinition/Immunization-uv-ips-ICVP","SCT"
http://hl7.org/fhir/ValueSet/immunization-route,5.0.0,draft,"2.16.840.1.113883.4.642.3.289,2.16.840.1.113883.4.642.3.284,2.16.840.1.113883.4.642.2.162",ImmunizationRouteCodes,Immunization Route Codes,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the administrative routes used during vaccination. This value set is provided as a suggestive example.","StructureDefinition/ICVPImmunization","THO (V3)"
http://hl7.org/fhir/ValueSet/immunization-site,5.0.0,draft,"2.16.840.1.113883.4.642.3.288,2.16.840.1.113883.4.642.3.283,2.16.840.1.113883.4.642.2.161",CodesForImmunizationSiteOfAdministration,Codes for Immunization Site of Administration,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the body site where the vaccination occurred. This value set is provided as a suggestive example.","StructureDefinition/ICVPImmunization","THO (V3)"
http://hl7.org/fhir/ValueSet/immunization-status,5.0.0,draft,"2.16.840.1.113883.4.642.3.292,2.16.840.1.113883.4.642.3.295",ImmunizationStatusCodes,Immunization Status Codes,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the current status of the administered dose of vaccine.","StructureDefinition/ICVPImmunization","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/immunization-status-reason,5.0.0,draft,"2.16.840.1.113883.4.642.3.992",ImmunizationStatusReasonCodes,Immunization Status Reason Codes,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the reason why a dose of vaccine was not administered. This value set is provided as a suggestive example.","StructureDefinition/ICVPImmunization,StructureDefinition/Immunization-uv-ips-ICVP","THO (V3)"
http://hl7.org/fhir/ValueSet/immunization-subpotent-reason,5.0.0,draft,"2.16.840.1.113883.4.642.3.993",ImmunizationSubpotentReason,Immunization Subpotent Reason,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the reason why a dose is considered to be subpotent. This value set is provided as a suggestive example.","StructureDefinition/ICVPImmunization,StructureDefinition/Immunization-uv-ips-ICVP","THO"
http://hl7.org/fhir/ValueSet/immunization-target-disease,5.0.0,draft,"2.16.840.1.113883.4.642.3.1047",ImmunizationTargetDiseaseCodes,Immunization Target Disease Codes,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the disease that the dose is being administered against. This value set is provided as a suggestive example and includes SNOMED CT concepts from the 64572001 (Disease) hierarchy.","StructureDefinition/ICVPImmunization","SCT"
