"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: RIM Mapping"
"ICVPMinVaccineDetails","ICVPMinVaccineDetails","","","",0,*,"","","","null {[]} {[]}
","ICVP HCERT Payload","Minimal vaccine detail in DVC payload for use within an HCERT Payload using the ICVP Product Catalogue","","","","","","","","","",,,,,"",,,,"Base",0,*,"","must-have-issuer-or-clinician-name:Either issuer or clinicianName must be present {is.exists() or cn.exists()}
","n/a"
"ICVPMinVaccineDetails.vp","ICVPMinVaccineDetails.vp","","","",1,1,"","","","code {[]} {[]}
","Vaccine Product ID","Vaccine Product ID","LOINC 39236-5; SNOMED CT 787859002.","Satisfies REQ-DE-11 (ICVP.C5.DE.11) and REQ-CC-06. SHALL carry the identifier of the vaccine/prophylaxis product administered. Bound (required) to ICVPProductIds — a product outside this catalogue SHALL be rejected by ICVP.DT.1 / ICVP.DT.2. Disease (REQ-DE-12) and manufacturer (REQ-DE-16) are DERIVED from vp via the ICVP Product Catalogue and are NOT independently populated.","","","","","","","",,"required","","http://smart.who.int/icvp/ValueSet/ICVPProductIds","http://smart.who.int/trust-phw/CodeSystem/ICVP.Core#ICVP.C5.DE.11
http://loinc.org#39236-5 (Vaccine code)http://snomed.info/sct#787859002 (Vaccine product (medicinal product))",,,,"DVCMinVaccineDetails.vp",1,1,"",""
"ICVPMinVaccineDetails.dv","ICVPMinVaccineDetails.dv","","","",1,1,"","","","date {[]} {[]}
","Date of vaccination","Date of vaccination","LOINC 30952-6.","Satisfies REQ-DE-13 (ICVP.C5.DE.13). SHALL be the calendar date on which the vaccine/prophylaxis was administered — the anchor for all temporal-validity calculations (REQ-DE-20, REQ-DE-21/22/23). SHALL NOT be later than the certificate's issuance date or the verification date; MAY precede the issuance date.","","","","","","","",,,,,"http://smart.who.int/trust-phw/CodeSystem/ICVP.Core#ICVP.C5.DE.13
http://loinc.org#30952-6 (Date and time of vaccination)",,,,"DVCMinVaccineDetails.dv",1,1,"",""
"ICVPMinVaccineDetails.cn","ICVPMinVaccineDetails.cn","","","",0,1,"","","","string {[]} {[]}
","Name of supervising clinician","Name of supervising clinician","","Satisfies REQ-DE-14 (ICVP.C5.DE.14) and contributes to REQ-CC-07. MAY carry the full name of the supervising clinician. Either cn or is (REQ-DE-15) SHALL be present — see invariant must-have-issuer-or-clinician-name on DVCMinVaccineDetails. This is the digital counterpart of the Annex 6 clinician name column, NOT of the wet-ink signature (REQ-CC-08).","","","","","","","",,,,,"http://smart.who.int/trust-phw/CodeSystem/ICVP.Core#ICVP.C5.DE.14
",,,,"DVCMinVaccineDetails.cn",0,1,"",""
"ICVPMinVaccineDetails.is","ICVPMinVaccineDetails.is","","","",0,1,"","","","id {[]} {[]}
","Certificate issuer id (referenced organization)","Certificate issuer id (referenced organization)","","Satisfies REQ-DE-15 (ICVP.C5.DE.15) and contributes to REQ-CC-07 / REQ-CC-10. MAY carry the identifier of the relevant issuing authority; SHALL correspond to a participant in the GDHCN SMART Trust ValueSet-Participants. Either cn (REQ-DE-14) or is SHALL be present. Certificates intended for international border verification SHOULD populate is — without it, cryptographic verification through the GDHCN is not possible.","","","","","","","",,,,,"http://smart.who.int/trust-phw/CodeSystem/ICVP.Core#ICVP.C5.DE.15
",,,,"DVCMinVaccineDetails.is",0,1,"",""
"ICVPMinVaccineDetails.bo","ICVPMinVaccineDetails.bo","","","",1,1,"","","","string {[]} {[]}
","Batch No","Batch No","LOINC 30959-1 'Lot number [Identifier] Vaccine'.","Satisfies REQ-DE-17 (ICVP.C5.DE.17) and absorbs REQ-DE-18 (DE.18) and REQ-DE-19 (DE.19). SHALL carry the batch (lot) number as recorded by the manufacturer. Where a coded catalogue of batches is available, populate bo with the manufacturer's canonical batch identifier to preserve recall and pharmacovigilance traceability. SHALL NOT be omitted (Coexistence footnote 28).","","","","","","","",,,,,"http://smart.who.int/trust-phw/CodeSystem/ICVP.Core#ICVP.C5.DE.17
http://loinc.org#30959-1 (Lot number [Identifier] Vaccine)",,,,"DVCMinVaccineDetails.bo",1,1,"",""
